,Unnamed: 0,appid,title,releaseDate,price,developer tier,publisher tier,genre,early access,achievement,tag,languages,steam award,DLC,recent positive,all positive,single or multi,positive review,negative review,recent player,peek player,most achieved rate,review
2427,2427,673010,WILOO,2017-08-03 00:00:00,5500.0,5.0,5.0,Adventure,0.0,18.0,Casual,2.0,0.0,0.0,,4 user reviews,single only,6.0,3.0,,,70.0,
2428,2428,673040,Acorns Above: A World Gone Nuts,2017-09-08 00:00:00,5500.0,6.0,6.0,Action,0.0,18.0,Action,1.0,0.0,0.0,,2 user reviews,single only,2.0,0.0,0.0,2.0,65.3,
2429,2429,673050,StarBallMadNess,2017-08-01 00:00:00,2200.0,5.0,5.0,Action,0.0,0.0,Precision Platformer,1.0,0.0,1.0,,1 user reviews,single only,6.0,1.0,,,,
2430,2430,673060,Floor Plan: Hands-On Edition,2017-09-14 00:00:00,6500.0,5.0,5.0,Adventure,0.0,9.0,Indie,7.0,0.0,0.0,,very positive,single only,81.0,7.0,0.4,15.0,76.1,
2431,2431,673070,The Ranger: Lost Tribe,2017-08-02 00:00:00,0.0,6.0,6.0,Action,0.0,0.0,Free to Play,2.0,0.0,0.0,,mostly positive,single only,282.0,71.0,,,,"이거 대박 재밌습니다. 꼭 하세요. 갓겜입니다.
Middle-earth:Shadow of Mordor를 VR로 하는 기분입니다.

Super-fantastic!
Middle-earth:Shadow of Mordor in VR !
And it's for free. why not? You must have it!"
2432,2432,673100,Code of the Savage,2018-06-09 00:00:00,,6.0,6.0,Action,0.0,0.0,RPG,1.0,0.0,0.0,,no user reviews,single only,,,,,,
2433,2433,673130,AMID EVIL,2019-06-21 00:00:00,,2.0,2.0,Action,1.0,37.0,FPS,1.0,0.0,1.0,very positive,overwhelmingly positive,single only,4665.0,202.0,25.4,335.0,88.7,"헤러틱과 헥센의 계보를 잇는 끝내주는 액션 슈팅.

거대한 게임 레벨, 다양한 적, 막강한 무기, 강렬한 사운드와 음악까지.

올드틱한 그래픽의 압박만 이겨낼 수 있다면 절대 후회 안할 걸작입니다."
2434,2434,673140,Infinite Skyline,2019-02-08 00:00:00,2200.0,6.0,6.0,Action,0.0,13.0,Racing,1.0,0.0,0.0,,5 user reviews,single only,4.0,2.0,0.0,3.0,10.9,
2435,2435,673190,All-Star Fruit Racing,2018-07-13 00:00:00,15500.0,6.0,6.0,Action,0.0,45.0,Racing,11.0,0.0,1.0,,mostly positive,single only,136.0,55.0,,,31.3,"레이싱 게임은 좋아하지만...

개선이 필요한 점이 너무나 많아요.

아쉽지만 추천드리기는 힘들 것 같습니다."
2436,2436,673210,Frontier Pilot Simulator,2021-12-07 00:00:00,26000.0,5.0,5.0,Adventure,1.0,22.0,Space Sim,5.0,0.0,1.0,,mixed,single only,517.0,227.0,4.5,127.0,29.9,"Product refunded

EARLY ACCESS REVIEW
조작이 너무 불편함. 아케이드성과 리얼함의 애매한 경계에 걸쳐서 조작은 더럽게 힘든데 전혀 리얼한거 같지는 않은 조작감임"
2437,2437,673220,Joumee The Hedgehog,2017-11-23 00:00:00,2200.0,6.0,6.0,Adventure,0.0,45.0,Indie,1.0,0.0,0.0,,mixed,single only,34.0,25.0,0.0,5.0,76.1,"Product received for free

EARLY ACCESS REVIEW
'소닉 더 헤지혹'이랑 어떤 관계인지는 모르겠으나
내가 30년전이라면 모르겠으나 배트맨 아캄나이트를 한창 하던 요즘
잠시 해봤던 게임으로써......힘차게 역따봉 드림...."
2438,2438,673230,Galaxy Annihilation,2017-07-28 00:00:00,3300.0,5.0,5.0,Action,0.0,14.0,Action,2.0,0.0,0.0,,4 user reviews,single only,7.0,0.0,,,49.1,
2439,2439,673240,Room 54,2021-05-31 00:00:00,5500.0,6.0,6.0,Action,0.0,7.0,Survival Horror,2.0,0.0,1.0,,mixed,single only,46.0,29.0,0.2,3.0,69.5,"이게임 하지마세요.. 잦은버그
그리고 이 게임을 함으로써 당신의 그래픽카드를 갉아먹지 마세요.
이게임 하는순간 당신의 그래픽카드는.. 수명이 반토막납니다...
제가 여러분들을 대신해서 희생하여 이 게임을 플레이했습니다.
조만간 똥겜 유튭으로 올리도록 하죠.. 하하하하하하하하하하하
절대 하지마세요.
물귀신 하려고했는데.. 이 게임은 그럴수가 없네요.

아... 내 그래픽카드.... 하아....."
2440,2440,673250,Exterminator: Escape!,2017-09-15 00:00:00,1100.0,6.0,6.0,Action,0.0,20.0,Action,1.0,0.0,0.0,,2 user reviews,single only,2.0,0.0,,,61.5,
2441,2441,673260,Starblast,2017-11-08 00:00:00,10500.0,6.0,6.0,Action,0.0,27.0,Action,25.0,0.0,0.0,very positive,very positive,multi only,541.0,116.0,31.9,79.0,72.0,"< 가격 >
□ 정가 줘도 좋음
□ 20% 세일 이상을 추천
■ 50% 세일 이상을 추천
□ 70% 이상 세일을 추천
□ 무료로 풀릴 때까지 기다려야 함

< 그래픽 >
□ 눈 뜨고 볼 수 없음
□ 볼 수는 있음
■ 보통임
□ 좋음
□ 매우 좋음
□ 눈이 가버림

< 음향 관련 >
□ 지랄
□ 매우 나쁨
□ 나쁨
□ 보통
■ 좋음
□ 아주 좋음
□ 귀가 가버림

< 권장 사양 >
□ 콩순이컴
■ 하이마트컴
□ 중상옵
□ 상옵
□ 최상옵
□ 기상청

< 한글화 / 자막 >
■ 공식 한글화가 됨
□ 한글화가 됨
□ 한글화가 안됨

□ 없어도 괜찮음
□ 없어서 무리임
□ 뭔 개소리야

< 전반적 난이도 >

□ 발로 가능
■ 손은 사용해야 함

□ 쉬움
■ 보통
□ 어려움
□ 매우 어려움
□ 사람이 할 것이 아님
□ 제작자 ^^ㅣ발아

< 스토리 라인 / 배경스토리 >
□ 없음
□ 개소리를 늘어놓음
■ 보통
□ 좋음
□ 소설

< 평균 몰입도 / 플레이타임 >
□ 0~ 1시간
□ 1~ 3시간의 몰입감
■ 3~10시간
□ 10 ~ 24시간
□ 24 ~ 100시간
□ 100시간 이상

< 버그 / 서버상태 >

□ 존재하지 않음
■ 약간 있음 (아시아 전체의 서버이다보니 랜선을 사용하지 않는 이상 고도의 예측샷이 필요)
□ 있음
□ 지장이 될 정도로 있음
□ 너무 많아 플레이가 불가능

< 게임성 / 종합평가 >

□ 왜만듬
□ 나쁨
□ 보통
□ 좋음
■ 아주 좋음
□ 강력 추천

<선정성 / 나이 >

■ 전체 이용가 / 피 혹은 시체를 포함
□ 13세 이상
□ 19세 이상
□ 19세 이상 / 선정적인 내용 포함
□ 19세 이상 / 잔인하거나 피 혹은 시체를 포함

< 그래서 ? >
스팀 다운로드 횟수가 얼마 없음에도 불구하고, 서버에 사람이 많다. 왜냐? starblast.io라는 링크에서 인터넷으로 플레이가 가능하기 때문이다.
io 게임이 스팀에 런칭을 한다니 뭔가 이상하지만, 스팀에서 산다면 접근성이 편하고, 친구와 하기도 편하다는 것이다.
기본 io 게임에서는 비행기의 스킨을 커스텀할 수 없지만, 스팀 버전으로 산다면 비행기를 입맛대로 커스텀 할 수 있다.
또한 리더보드 창에서 본인이 설정한 뱃지(VIP 개념)가 나오며, 기체에서 발사되는 발사체도 커스텀 할 수 있다.
가장 좋은 점은, 1레벨 기체일때 풀 업그레이드가 되어 나와 초반 스타트를 빨리 끊을 수 있고 광고가 없어 스폰시간도 단축된다는 것이다(사실상 광고가 제일 크다).
바운싱 레이저라는 기능이 있는데, 이 기능은 Survival 모드에서만 강제 사용된다. 적에게 맞는 레이저가 가까운 다른 플레이어에게 유도기능을 가져 적을 조금 더 쉽게 맞출 수 있는 기능인데, 이 때문에 플레이하는 유저들은 이 사실을 모르고 플레이하다 너무 쉽게 죽어버려 요즘은 Survival 모드를 잘 찾지 않는다. 특별 기능이 없어도 되니까 서바이벌에서는 다같이 평준화된 게임을 즐길 수 있기를.."
2442,2442,673270,Solitude,,,6.0,6.0,Action,0.0,0.0,Singleplayer,1.0,0.0,0.0,,no user reviews,single and multi,,,,,,
2443,2443,673280,GyroSphere Trials,2017-08-18 00:00:00,5500.0,6.0,6.0,Action,0.0,17.0,Action,1.0,0.0,0.0,,7 user reviews,single only,7.0,1.0,,,73.1,
2444,2444,673300,Alien Splatter Redux,2017-07-29 00:00:00,1100.0,6.0,6.0,Action,0.0,22.0,Action,1.0,0.0,0.0,,very positive,single only,118.0,9.0,,,83.7,.
2445,2445,673310,Adam Waste,2017-11-21 00:00:00,12500.0,6.0,6.0,Action,0.0,8.0,Action,2.0,0.0,0.0,,4 user reviews,single only,5.0,7.0,,,55.9,
2446,2446,673360,Black Mist,2017-08-04 00:00:00,5500.0,6.0,6.0,Action,0.0,15.0,Action,2.0,0.0,0.0,,1 user reviews,single only,1.0,0.0,,,10.7,
2447,2447,673430,Mahjong Magic Islands,2017-10-25 00:00:00,0.0,6.0,6.0,Casual,0.0,0.0,Free to Play,1.0,0.0,0.0,,mixed,single only,51.0,22.0,3.0,31.0,,
2448,2448,673450,Time Lock VR-1,2017-08-10 00:00:00,13000.0,6.0,6.0,Action,0.0,0.0,Puzzle,5.0,0.0,0.0,very positive,very positive,single only,393.0,137.0,,,,"설명도 없고, 조작도 불편하고, 어떻게 하라는건지 모르겠음. 오큘러스는 아예 호환이 안되는건가?"
2449,2449,673480,Timbertales,2017-02-06 00:00:00,5500.0,5.0,5.0,Casual,0.0,28.0,Strategy,2.0,0.0,0.0,,3 user reviews,single only,12.0,6.0,0.0,2.0,48.3,
2450,2450,673530,Zaba The Frog,2017-08-18 00:00:00,4400.0,6.0,6.0,Action,0.0,14.0,Action,1.0,0.0,0.0,,1 user reviews,single only,6.0,3.0,,,74.7,
2451,2451,673540,Mogo Invasion,2017-07-26 00:00:00,4400.0,6.0,6.0,Indie,0.0,0.0,Strategy,1.0,0.0,0.0,,3 user reviews,single only,5.0,1.0,,,,
2452,2452,673550,Legendary Arcane,2017-11-02 00:00:00,1100.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,3 user reviews,single only,3.0,0.0,,,,
2453,2453,673560,IOSoccer,2018-06-09 00:00:00,0.0,6.0,6.0,Free to Play,0.0,0.0,Free to Play,1.0,0.0,0.0,mostly positive,very positive,multi only,1364.0,304.0,113.2,1170.0,,"EARLY ACCESS REVIEW
제로컵 리얼싸커 아시는분...??

어느정도 하면 한계는 느껴지지만.. 그때 감성 새록새록 나고 축구하는 맛 나고 정말 재밌었어요"
2454,2454,673570,Squadron: Sky Guardians,2017-07-15 00:00:00,6500.0,4.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,7 user reviews,single only,2.0,5.0,,,,
2455,2455,673580,Hamlet,2019-11-18 00:00:00,10500.0,6.0,6.0,Adventure,0.0,0.0,Early Access,1.0,0.0,0.0,,1 user reviews,single only,0.0,1.0,,,,
2456,2456,673590,Amazing Thailand VR Experience,2017-11-14 00:00:00,0.0,6.0,6.0,Casual,0.0,0.0,Casual,1.0,0.0,1.0,,9 user reviews,single only,4.0,5.0,,,,
2457,2457,673600,Prison Boss VR,2017-08-29 00:00:00,21000.0,5.0,5.0,Indie,0.0,38.0,Simulation,5.0,0.0,0.0,,very positive,single only,191.0,22.0,2.8,55.0,84.4,
2458,2458,673610,Airport CEO,2021-03-05 00:00:00,26000.0,5.0,5.0,Indie,1.0,36.0,Immersive Sim,12.0,0.0,1.0,very positive,very positive,single only,4941.0,884.0,216.2,2719.0,51.1,"2022-07-06

Airport CEO 1.0-39 버전 대응 패치.
링크 : https://blog.naver.com/ji_hun23/222802620061

-----------------------------------------------------------------------------------------
2022-04-26 00:22

Airport CEO 1.0-37버전 한글패치 배포하였습니다.
오랫동안 기다려 주신분들께 기다려주셔서 감사하다는 말씀 올립니다.

1.0-37 번역 블로그 링크 : https://blog.naver.com/ji_hun23/222711449845
-----------------------------------------------------------------------------------------

22년 3월 기준 한패 번역 재개합니다. 현재 이전버전 계약 제안서 폰트 문제도 해결한 상태이며 업데이트되어 새롭게 추가된 문구들 수정중에 있습니다.

-----------------------------------------------------------------------------------------

2020-07-30 현재 오역, 오타는 많으나 기다려 주시는분이 많아 일단 한글패치가 된 부분들을 배포 중입니다. 배포 파일은 제 블로그에서 받아 주시고 문제점들도 적어놨으니 잘 확인 부탁 드립니다.

-----------------------------------------------------------------------------------------

2020-07-09 현재 한글화 패치 개인적으로 하고 있습니다.
아직 플레이는 길게 해보지 못했으나 굳이 번역 없이 게임을 할 정도의 영어는 되나 한글로 보는게 편할거 같아서 번역을 시작했습니다.

패치에 관련된 내용은 이번에 블로그를 시작하게 되어 그쪽으로 글을 작성중입니다."
2459,2459,673620,Slizer Battle Management System,2018-05-08 00:00:00,0.0,6.0,6.0,Free to Play,0.0,0.0,Strategy,1.0,0.0,1.0,,mostly positive,single only,45.0,12.0,0.5,17.0,,"EARLY ACCESS REVIEW
간단한 조작과 그에 맞는 시뮬레이션 방식이라 플레이 할만함."
2460,2460,673630,Heaven And Earth,2017-12-14 00:00:00,2200.0,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,2 user reviews,single only,1.0,1.0,,,,
2461,2461,673660,Neon Hardcore,2017-07-22 00:00:00,4400.0,5.0,5.0,Action,0.0,1500.0,Indie,27.0,0.0,0.0,,mostly positive,single only,93.0,57.0,0.9,13.0,59.9,"도전과제 1500개

네모를 목적지로 보내는 게임인데 조작감이 매우 불편하고 덕분에 난이도가 심각하게 어려움

키를 누르고 있을때만 움직이는 것이 아니라 한번 누르면 그 방향으로 혼자 계속 감

거기에 닿지도 않았는데 사망처리되는 개같은 판정시스템

건질건 도전과제뿐"
2462,2462,673720,Police Adventure,2017-08-09 00:00:00,3300.0,6.0,6.0,Action,0.0,0.0,Early Access,1.0,0.0,0.0,,2 user reviews,single only,1.0,6.0,,,,
2463,2463,673740,Space Battlecruiser,2018-04-28 00:00:00,,6.0,6.0,Action,0.0,0.0,Indie,1.0,0.0,0.0,,very positive,single only,52.0,12.0,,,,
2464,2464,673750,Super Bunny Man,2017-09-01 00:00:00,16500.0,6.0,6.0,Action,0.0,0.0,Funny,1.0,0.0,0.0,very positive,very positive,single and multi,2915.0,427.0,102.2,660.0,,"Product received for free

EARLY ACCESS REVIEW
다른 스팀친구랑도 같이 할수있는 온라인멀티가 됐으면 좋겠어요"
2465,2465,673800,Zup! XS,2019-04-18 00:00:00,1100.0,4.0,4.0,Casual,0.0,97.0,Casual,29.0,0.0,0.0,very positive,very positive,single only,939.0,138.0,10.2,299.0,46.5,"기존 ZUP과 다르게 블럭을 자기가 배치해서 플레이 하는 퍼즐 게임.
몇몇 스테이지가 나한테는 좀 어려웠던것같다.
이번 ZUP은 카드작 이외의는 살 필요 없을듯."
2466,2466,673810,Infinite Sunshine Dust,2018-07-30 00:00:00,12500.0,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,1 user reviews,single only,1.0,0.0,,,,
2467,2467,673820,Master of ABC,2017-07-04 00:00:00,990.0,6.0,6.0,Adventure,0.0,674.0,Indie,2.0,0.0,0.0,,mixed,single only,14.0,13.0,,,31.6,"색을 변경하면서 알파벳 먹기

주제에 맞춰서 단어가 주어지고
플레이어는 해당 단어를 구성하는 알파벳들을 수집하면 됩니다.

알파벳들은 이리저리 돌아다니며 특정 색상으로 이루어져 있죠.
맵에는 색상 타일이 존재하며 이 타일에 닿으면 색이 변하고
동일한 색상의 알파벳들을 수집할 수 있습니다.

다른 색상과 닿을 경우 즉시 게임 오버가 되며,
만약 잘못된 알파벳을 수집하게 되면 give타일을 찾아서 뱉어야하죠.
참고로, 타일에 닿으면 다른 타일을 포함하여
모두 랜덤하게 재배치 됩니다.

필요한 알파벳을 모두 모은 뒤 exit로 들어가면 클리어!

아쉬운 점
-난이도 설정으로 닿아도 일정 횟수 생존할 수 있는 하트 시스템이 있다면 괜찮을 듯"
2468,2468,673830,VR STOCK CAR RACERS,2017-12-12 00:00:00,12500.0,6.0,6.0,Racing,0.0,0.0,Racing,3.0,0.0,0.0,,mixed,single only,8.0,7.0,,,,
2469,2469,673840,VR Formula,2017-08-18 00:00:00,14000.0,6.0,6.0,Action,0.0,0.0,Racing,3.0,0.0,0.0,,mixed,single only,17.0,8.0,,,,
2470,2470,673850,Neofeud,2017-09-20 00:00:00,15500.0,6.0,6.0,Adventure,0.0,37.0,Adventure,1.0,0.0,1.0,,very positive,single only,167.0,27.0,,,57.5,
2471,2471,673870,Math Combat Challenge,2017-11-03 00:00:00,6500.0,6.0,6.0,Action,0.0,41.0,Simulation,1.0,0.0,0.0,,no user reviews,single only,6.0,0.0,,,21.8,
2472,2472,673880,"Warhammer 40,000: Mechanicus",2018-11-16 00:00:00,32000.0,4.0,4.0,Strategy,0.0,34.0,Warhammer 40K,7.0,0.0,1.0,very positive,very positive,single only,9337.0,796.0,195.1,2758.0,62.6,"Warhammer 40K 세계관을 테마로 만든 DarkestDungeon.

Warhammer 40K에 등장하는 Tech Priest에 대한 이야기를 담고있습니다.
주요한 스토리는 적으로 등장하는 네크론 저지하는 것이며, 다키스트 던전처럼 최종 보스와 조우까지 시간 제한이 존재합니다.

게임은 제한된 시간동안 Tech Priest들을 원하는 방식으로 최대한 육성시키는 것을 궁극적인 목적으로 네크론의 무덤을 탐험하게 됩니다. 이 과정을 통해 Tech Priest를 성장시키고, 각종 장비 파밍, 병종 모집을 진행하게 됩니다.

아래는 눈에 띄는 장점과 단점들입니다.

--------------------------------------------------------------

장점.
1. Tech Priest의다양한 폭 넓은 성장 방법과 워 기어 파밍.

게임의 가장 큰 특징 중 하나는 WarHammer 시리즈와 Tech Priest들의 특징인 워 기어 시스템이며, 원작의 개념을 바탕으로 게임에 잘 녹여냈습니다.
자신이 원하는 방향대로 Perk을 육성해 전문화 시키고 이에 맞는 워기어를 조합해 하나의 Tech Priest를 완성해가는 과정은 게임에서 가장 재미있는 요소입니다.

2. Trooper 들의 존재.

게임 내에선 Tech Priest 외에도 전투를 도와주는 병사들이 존재합니다.
병사들과 Tech Priest를 조합해 다양한 전략을 구사할 수 있고, 조합의 약점을 보완하거나 장점을 강화하는 등의 플레이도 가능하게 합니다.

3. Theme를 잘 살린 그래픽

극찬할 수준의 그래픽을 보여주진 않지만, Warhammer 세계관을 잘 살려낸 그래픽은 게임의 몰입을 높여줍니다.
특히, 다양한 워 기어들에 맞춰 변하는 Tech Priest 들의 모습도 잘 살려 육성 시 만족도를 높이는 역할을 합니다.

4. 전략적인 다양성.

게임에서 등장하는 Cognition으로 추가 행동과 턴을 진행할 수 있으며, 이를 통해 무수히 많은 수 의 전략적인 행동들이 존재합니다.
등장하는 무기들이 다양하다는 점도 이런 전략성을 돋보이게 만듭니다.


--------------------------------------------------------------

단점.
1. 안정적이지 않은 Frame

넓지 않은 맵, 한정적인 오브젝트로 제한되어 있지만 몇몇 환경효과로 인해 프레임이 요동치는 경우가 있습니다.
컴퓨터 사양이 걱정된다면, 환경 효과들은 꺼야 안정적인 Frame을 확보할 수 있습니다.

2. 다소 얇은 컨텐츠 볼륨.

6개의 네크론 무덤 테마, 다소의 히든 퀘스트들이 등장하지만, 게임의 플레이 시간이 제한되어 있고 플레이 방식이 비슷해 볼륨이 얇게 느껴집니다. 기본적으로 다 회차 플레이를 하는걸 전제로한 게임이지만, 한 회차의 볼륨 자체가 적다고 느껴져 추가적인 컨텐츠 보강이 필요해 보입니다.

3. 적은 숫자의 적.

게임의 볼륨이 얇다고 느껴지게 하는 요인 중 하나로, 게임에 등장하는 적이 다양하지 못합니다.
보스 제외한 적은 14종 정도로, 반복 플레이가 기본인 게임에서 다소 적은 수처럼 느껴집니다.

4. 적은 숫자의 전장

게임 내에서 플레이하게되는 전장의 개수가 적어 얇은 컨텐츠를 직접적으로 하는 요인이 됩니다. 등장하는 적들은 던전마다 다르게 배치가 되지만, 어느 정도 정형화 되어있어 만나는 맵에 만나는 적들이 고정되어 있다는 느낌이 듭니다.

5. 밸런스

원거리 무기가 지나치게 강력해 이와 관련된 Perk들이 선호됩니다.

6. 비한글화

기본적으로 한글화가 되지 않은 게임이며, 등장하는 영어 문장도 워해머 세계관에 대한 이해를 필요로 하는 문장이 많아 난해한 경우가 있습니다.
독해 수준이 일정 수준 이상이라면, 진행에 크게 문제는 없지만 종종 독해를 다 해도 답을 몰라 선택지를 잘못고르는 경우가 생깁니다.

--------------------------------------------------------------

많은 단점이 존재하지만 게임 전반적으로 완성도가 떨어지지 않고, 게임 자체의 재미는 충실합니다.

육성, 던전 탐사, 파밍, 그리고 전략적인 요소와 회차 숙달로 인한 실력적인 요소까지 모두 잘 살려냈습니다.

다만 아쉬운 점은 Darkest Dungeon과 같이 난이도가 높지 않아 게임에 대한 정복이 쉽고, 이로 인해 쉽게 질릴 수 있습니다.
또한, 다소 아쉬운 볼륨은 추가적인 패치로 개선이 필요해보입니다.

WarHammer Theme를 좋아하고, 던전 크롤링 류 게임을 좋아하시는 분들에게 강력하게 추천드립니다."
